Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30,Trial_31,Trial_32,Trial_33,Trial_34,Trial_35,Trial_36,Trial_37,Trial_38,Trial_39,Trial_40,Trial_41,Trial_42,Trial_43,Trial_44,Trial_45,Trial_46,Trial_47,Trial_48,Trial_49,Trial_50,Trial_51,Trial_52,Trial_53,Trial_54,Trial_55,Trial_56,Trial_57,Trial_58,Trial_59,Trial_60,Trial_61,Trial_62,Trial_63,Trial_64,Trial_65,Trial_66,Trial_67,Trial_68,Trial_69,Trial_70,Trial_71,Trial_72,Trial_73,Trial_74,Trial_75,Trial_76,Trial_77,Trial_78,Trial_79,Trial_80,Trial_81,Trial_82,Trial_83,Trial_84,Trial_85,Trial_86,Trial_87,Trial_88,Trial_89,Trial_90,Trial_91,Trial_92,Trial_93,Trial_94,Trial_95,Trial_96,Trial_97,Trial_98,Trial_99,Trial_100
4.63,1.71,2.09,2.54,4.66,2.1,4.66,1.69,3.11,3.12,1.39,2.53,2.56,1.39,2.56,3.15, ,5.71,8.5,3.85,2.09,4.68,3.82, ,2.55,4.68,7.0,3.82,4.69,5.67, ,2.56,5.72,3.81,4.67,8.55, ,0.93,2.55,3.8,5.69,3.11,4.69,3.16, ,8.51,8.5,2.54,2.57,4.66,2.53,6.92,2.55,3.08,6.92,4.69,2.08,5.67,5.69,2.11,3.13,5.7,2.56,6.93,5.7,2.56,3.12,2.57,1.69,2.1,5.7,8.54, ,5.71,2.09,1.14,5.75,2.56, ,8.51,4.68,7.0,1.71,4.64,6.96,1.4,4.68,7.01,4.7,5.76,8.54,1.71,1.39,2.08,4.71,8.56,3.13,4.67,3.13,8.55
5.09,1.54,2.3,2.29,5.13,1.89,5.13,1.52,2.8,2.81,1.53,2.78,2.3,1.53,2.82,3.47, ,5.14,7.65,4.24,1.88,5.15,4.2, ,2.29,4.21,7.7,3.44,5.16,5.1, ,2.82,6.29,3.43,5.14,7.69, , ,2.29,3.42,5.12,3.42,4.22,3.48, ,9.36,9.35,2.79,2.31,5.13,2.78,7.61,2.81,3.39,7.61,5.16,2.29,5.1,5.12,2.32,2.82,6.27,2.82,6.24,6.27,2.82,2.81,2.31,1.86,1.89,6.27,7.69, ,6.28,2.3,1.25,6.33,2.82, ,9.36,4.21,6.3,1.54,5.1,7.66,1.54,4.21,6.31,4.23,6.34,9.39,1.88,1.53,1.87,4.24,7.7,3.44,4.2,3.44,9.41
4.58,1.69,2.53,2.06,4.62,2.08,5.64,1.67,3.08,3.09,1.38,2.5,2.53,1.68,3.1,3.12, ,5.65,8.42,4.66,1.69,4.63,4.62, ,2.52,4.63,8.47,3.78,4.64,4.59, ,3.1,5.66,3.09,4.63,6.92, , ,2.06,3.08,5.63,3.76,3.8,3.13, ,8.42,8.41,2.51,2.08,4.62,3.06,6.85,2.53,3.05,8.37,4.64,2.06,5.61,5.63,2.55,3.1,5.64,3.1,5.62,6.9,3.1,2.53,2.08,1.67,1.7,6.9,8.46, ,6.91,2.53,1.38,5.7,3.1, ,8.42,3.79,6.93,1.39,4.59,6.89,1.39,3.79,6.94,4.65,5.71,8.45,1.69,1.68,1.68,4.66,6.93,3.1,4.62,3.1,10.35
5.04,1.86,2.78,1.85,4.16,2.29,5.08,1.5,2.77,2.78,1.24,2.75,2.28,1.51,3.41,2.81, ,5.08,9.26,5.13,1.86,4.17,4.16, ,2.77,4.17,7.62,4.16,4.18,4.13, ,2.79,6.23,3.4,4.17,6.23, , ,1.85,3.39,6.19,4.14,4.18,3.44, ,7.58,7.57,2.76,2.29,4.16,2.75,7.54,2.28,2.74,7.53,5.1,1.85,5.05,6.19,2.81,2.79,6.2,3.41,6.18,7.59,2.79,2.28,1.87,1.5,1.87,6.21,9.31, ,6.22,2.28,1.24,6.27,3.41, ,9.26,3.41,7.62,1.25,5.05,7.58,1.25,4.17,6.25,5.12,6.28,7.6,1.52,1.51,1.85,5.13,6.24,2.79,5.08,3.41, 
4.54,1.67,2.5,1.66,4.58,2.06,5.59,1.35,3.05,3.06,1.12,3.03,2.51,1.36,3.75,3.09, ,5.59,10.19,4.62,2.05,3.75,4.58, ,2.49,3.75,6.86,3.74,4.6,3.72, ,3.07,5.61,3.74,3.75,5.61, , ,2.04,3.73,5.57,3.73,3.76,3.1, ,8.34,6.81,3.04,2.52,3.74,3.03,6.79,2.51,3.01,6.78,4.59,1.66,5.56,6.81,3.09,3.07,6.82,3.07,5.56,6.83,3.07,2.51,2.06,1.35,2.06,5.59,8.38, ,5.6,2.51,1.12,6.9,3.07, ,8.33,3.75,8.38,1.38,5.56,8.34,1.38,4.59,6.88,5.63,6.91,6.84,1.37,1.66,2.04,4.62,5.62,2.51,5.59,3.07, 
4.99,1.84,2.75,1.49,5.04,1.85,5.03,1.49,2.74,3.37,1.23,3.33,2.76,1.22,3.37,2.78, ,5.03, ,4.16,1.84,3.37,4.12, ,2.24,3.37,6.17,3.37,5.06,3.35, ,2.76,5.05,4.11,3.37,5.05, , ,1.84,3.36,5.01,4.1,4.14,3.41, ,9.17,7.49,3.34,2.77,3.37,3.33,6.11,2.26,3.31,7.46,5.05,1.49,5.0,6.13,2.78,3.38,6.14,2.76,5.0,7.51,3.38,2.26,2.27,1.21,2.27,5.03,9.22, ,5.04,2.26,1.01,6.21,3.38, ,9.16,4.13,7.54,1.52,6.12,9.17,1.52,4.13,6.19,6.19,6.22,7.52,1.23,1.83,1.84,5.08,6.18,2.26,6.15,3.38, 
4.49,1.66,2.47,1.64,5.54,2.04,5.53,1.34,3.01,3.71,1.11,3.0,3.04,1.1,3.71,3.06, ,5.53, ,4.58,1.66,3.03,4.53, ,2.02,3.03,6.79,3.03,5.57,3.01, ,2.48,5.56,4.52,3.71,5.56, , ,2.02,3.02,4.51,4.51,3.73,3.07, ,8.25,8.24,3.67,2.49,3.03,3.0,6.72,2.03,3.64,8.21,5.56,1.64,5.5,5.52,2.5,3.04,5.53,3.04,4.5,8.26,3.04,2.49,2.5,1.09,2.04,4.53,10.14, ,5.54,2.03,0.91,5.59,3.04, ,8.24,4.54,8.29,1.67,6.73,8.25,1.37,3.72,5.57,6.81,5.6,8.27,1.35,2.01,1.66,5.59,6.8,2.49,5.53,3.72, 
4.04,1.49,2.72,1.48,4.99,2.24,6.08,1.21,2.71,4.08,1.0,3.3,3.34,1.21,3.34,3.37, ,4.98, ,5.04,1.49,3.33,4.98, ,1.82,3.33,7.47,3.33,5.01,3.31, ,2.23,6.12,4.97,4.08,6.12, , ,1.82,3.32,4.96,4.06,4.1,2.76, ,9.08,9.06,4.04,2.74,3.33,2.7,7.39,2.23,4.0,9.03,6.12,1.48,6.05,4.97,2.25,2.74,4.98,3.34,4.05,9.09,2.74,2.74,2.25,1.2,2.24,4.08, , ,4.99,2.23, ,5.03,3.34, ,7.42,4.09,7.46,1.84,7.4,7.42,1.51,3.35,6.13,6.13,5.04,9.1,1.49,2.21,1.49,6.15,7.48,2.74,6.08,3.35, 
4.44,1.64,2.45,1.63,5.49,2.46,6.69,1.33,2.98,4.49,0.9,2.97,3.67,1.09,3.67,3.03, ,5.48, ,4.54,1.64,3.0,5.48, ,1.64,3.66,8.22,3.0,5.51,3.64, ,2.01,5.51,4.47,3.67,5.51, , ,1.64,2.99,5.46,4.47,3.69,2.48, ,9.99,9.97,4.44,3.01,3.0,2.97,8.13,2.01,4.4,9.93,5.51,1.63,5.44,5.47,2.48,2.47,4.48,3.67,3.64,10.0,3.01,3.01,2.02,1.08,2.46,4.49, , ,4.49,2.01, ,5.53,3.01, ,8.16,3.68,6.71,1.66,8.14,6.68,1.36,3.69,5.52,5.52,5.54,10.01,1.34,1.99,1.34,6.77,8.23,3.01,6.69,3.01, 
4.88,1.8,2.7,1.47,6.04,2.71,7.36,1.46,3.28,4.04, ,3.27,4.04,0.98,3.3,3.33, ,6.03, ,4.99,1.8,2.7,6.03, ,1.8,4.03,7.4,3.3,6.06,4.0, ,2.21,4.96,4.92,3.3,4.96, , ,1.48,2.69,6.01,4.02,3.32,2.73, ,8.99,8.97,4.0,3.31,3.3,2.67,7.32,1.81,4.84,10.92,4.96,1.79,5.98,4.92,2.73,2.72,4.93,4.04,4.0, ,2.71,3.31,2.22,0.97,2.21,4.04, , ,4.04,1.81, ,4.98,3.31, ,8.98,4.05,6.04,1.49,8.95,7.35,1.22,4.06,4.97,6.07,6.09, ,1.21,2.19,1.47,6.09,9.05,3.31,6.02,2.71, 
4.39,1.62,2.43,1.62,6.64,2.98,6.62,1.31,3.61,4.44, ,3.6,3.64, ,3.63,3.66, ,5.43, ,4.49,1.62,2.97,6.63, ,1.98,3.63,8.14,3.63,6.67,3.6, ,2.43,4.46,4.43,2.97,5.46, , ,1.33,2.42,6.61,3.62,3.65,2.46, ,9.89,8.07,3.6,3.64,3.63,2.94,6.59,1.99,4.36, ,5.46,1.97,6.58,5.41,3.0,2.45,5.42,3.64,4.4, ,2.44,3.64,2.0, ,2.43,4.44, , ,4.44,1.99, ,5.48,2.98, ,9.88,4.46,6.64,1.34,9.85,8.09,1.1,3.65,4.47,6.68,6.7, ,1.09,2.41,1.62,5.48,9.96,3.64,6.62,2.98, 
4.83,1.46,2.67,1.46,7.3,2.68,5.96,1.18,3.25,4.88, ,3.96,4.0, ,3.99,3.29, ,4.89, ,4.04,1.78,3.27,7.29, ,2.18,3.99,8.95,3.99,6.0,3.24, ,2.19,4.91,4.87,2.67,4.91, , ,1.2,2.66,5.95,3.98,3.28,2.71, ,10.88,8.88,3.24,3.28,3.99,3.23,5.93,2.19,4.8, ,6.01,2.17,5.92,5.95,3.3,2.2,5.96,4.0,3.96, ,2.2,4.0,2.2, ,2.67,4.88, , ,4.0,1.79, ,6.03,2.68, ,8.89,4.01,5.98,1.21,8.86,8.9,0.99,4.02,4.92,7.35,6.03, ,1.2,2.65,1.78,4.93,10.96,4.0,7.28,3.28, 
5.31,1.61,2.94,1.61,8.03,2.95,6.56,1.06,3.58,5.37, ,3.56,4.4, ,3.59,3.62, ,5.38, ,4.44,1.6,3.6,8.02, ,2.4,3.59,9.85,4.39,6.6,3.56, ,1.97,5.4,4.38,2.94,5.4, , ,1.08,2.39,5.35,4.38,2.95,2.44, , ,7.99,2.92,3.61,4.39,3.55,5.34,2.41,5.28, ,5.41,2.39,6.51,5.35,3.63,2.42,6.56,4.4,3.56, ,1.98,4.4,2.42, ,2.94,5.37, , ,4.4,1.97, ,5.43,2.41, ,8.0,4.41,6.58,1.33,9.75,9.79, ,4.42,5.41,8.09,5.43, ,1.08,2.92,1.96,4.44, ,4.4,8.01,3.61, 
5.84,1.45,2.65,1.77,7.23,2.65,5.9,1.17,3.22,4.83, ,3.92,4.84, ,3.95,3.26, ,5.92, ,4.0,1.76,3.24,8.82, ,2.64,3.95,8.86,3.95,7.26,3.2, ,1.77,4.86,4.82,3.23,4.86, , ,1.19,2.63,5.89,3.94,3.25,2.2, , ,7.19,3.21,3.97,4.83,3.91,4.81,2.65,4.75, ,5.95,2.63,7.16,5.89,3.99,2.66,7.22,3.96,3.92, ,1.78,3.96,2.18, ,3.23,5.91, , ,4.84,1.77, ,5.97,2.65, ,7.2,3.97,7.24,1.46,8.77,8.81, ,3.98,4.87,8.9,5.97, ,0.97,3.21,2.16,4.0, ,3.96,7.21,3.97, 
5.26,1.3,2.38,1.95,6.51,2.92,6.49,1.05,2.9,5.31, ,3.53,4.36, ,4.35,3.59, ,5.33, ,3.6,1.94,2.92,7.94, ,2.9,3.55,7.97,3.55,7.99,2.88, ,1.59,5.35,4.34,3.55,4.37, , ,1.07,2.89,6.48,4.33,2.92,1.98, , ,6.47,3.53,4.37,5.31,4.3,4.33,2.38,5.23, ,6.55,2.37,6.44,6.48,3.59,2.93,7.94,4.36,4.31, ,1.6,4.36,1.96, ,3.55,5.32, , ,5.32,1.95, ,6.57,2.92, ,6.48,4.37,7.96,1.31,9.65,9.69, ,3.58,5.36,8.01,6.57, , ,2.89,2.38,4.4, ,3.56,7.93,4.37, 
4.73,1.43,2.62,2.15,7.16,2.63,7.14,0.94,2.61,4.78, ,3.88,4.8, ,3.91,3.23, ,5.86, ,3.24,2.13,2.63,8.73, ,3.19,3.91,8.77,3.91,7.19,3.17, ,1.75,4.81,4.77,3.91,3.93, , ,1.18,2.6,7.13,3.9,2.63,2.18, , ,5.82,3.88,4.81,5.84,3.87,3.9,2.62,4.71, ,5.89,2.13,5.8,7.13,3.95,2.64,7.15,3.92,4.74, ,1.44,3.92,1.76, ,3.91,4.79, , ,5.85,1.75, ,7.23,2.63, ,5.83,4.81,8.76,1.44,8.68,8.72, ,3.22,4.82,8.81,7.23, , ,3.18,2.62,4.84, ,3.92,8.72,3.93, 
4.26,1.29,2.88,1.93,7.88,2.37,6.43, ,2.35,4.3, ,4.27,5.28, ,3.52,2.91, ,6.45, ,2.92,1.92,2.89,7.86, ,3.51,3.52,9.65,3.52,7.91,3.49, ,1.57,5.29,5.25,4.3,4.32, , ,1.06,2.86,7.84,4.29,2.89,2.4, , ,5.24,3.49,4.33,6.42,3.48,3.51,2.88,5.18, ,6.48,2.34,6.38,7.84,3.55,2.9,7.87,3.53,4.27, ,1.3,3.53,1.94, ,3.52,5.27, , ,5.26,1.57, ,6.51,2.37, ,6.41,4.33,9.64,1.58,9.55,7.85, ,3.54,4.34,7.93,7.95, , ,2.86,2.88,5.32, ,3.53,9.59,4.32, 
4.69,1.16,2.59,1.74,8.67,2.61,7.07, ,2.11,3.87, ,4.7,4.75, ,3.87,2.62, ,7.1, ,2.63,1.73,3.18,8.65, ,3.16,3.17,10.62,3.17,8.7,3.84, ,1.73,5.82,5.78,4.73,4.75, , ,1.17,2.57,7.06,3.86,3.18,2.16, , ,4.72,3.14,3.9,7.06,3.83,3.86,2.59,5.7, ,5.83,2.57,5.74,8.62,3.91,3.19,7.08,3.88,4.7, ,1.43,3.88,2.13, ,3.87,4.74, , ,4.73,1.73, ,5.86,2.13, ,7.05,4.76,8.68,1.74,10.51,8.64, ,3.89,4.77,7.14,8.75, , ,2.57,2.59,4.79, ,3.88,8.63,4.75, 
4.22,1.04,2.85,1.91,9.54,2.35,7.78, ,2.32,4.26, ,4.23,5.23, ,4.26,2.88, ,7.81, ,2.89,1.56,3.5,7.78, ,2.84,2.85, ,3.49,9.57,4.22, ,1.56,5.24,5.2,4.26,4.27, , ,1.29,2.83,6.35,4.25,2.86,2.38, , ,4.25,3.45,3.51,6.35,3.45,4.25,2.85,6.27, ,5.25,2.83,6.31,7.76,4.3,3.51,7.79,4.27,4.23, ,1.57,4.27,2.34, ,4.26,5.21, , ,5.2,1.9, ,6.45,1.92, ,6.34,5.24,9.55,1.91, ,9.5, ,4.28,5.25,7.85,7.87, , ,2.31,2.33,5.27, ,3.49,9.49,4.27, 
4.64,0.94,3.14,2.1,10.49,2.11,8.56, ,2.09,3.83, ,3.81,5.75, ,4.69,2.59, ,8.59, ,3.18,1.72,3.85,8.56, ,2.56,3.14, ,3.84,10.53,3.8, ,1.72,4.72,5.72,3.83,3.84, , ,1.16,3.11,6.99,3.82,3.15,2.14, , ,4.68,3.8,3.86,6.99,3.1,4.68,2.56,5.64, ,4.72,3.11,6.94,6.98,4.73,3.86,8.57,3.84,3.81, ,1.73,3.84,2.11, ,3.83,5.73, , ,5.72,2.09, ,7.1,1.73, ,5.71,4.72,8.59,2.1, ,10.45, ,4.71,4.72,7.06,7.08, , ,2.08,2.56,4.74, ,3.14,8.54,4.7, 
4.18, ,3.45,2.31, ,2.32,9.42, ,2.3,3.45, ,3.43,5.17, ,4.22,2.33, ,7.73, ,2.86,1.55,3.46,7.7, ,2.3,2.83, ,4.22, ,3.42, ,1.89,5.19,5.15,4.21,4.22, , ,1.04,2.8,6.29,4.2,2.83,2.35, , ,5.15,3.42,4.25,7.69,3.41,5.15,2.82,5.08, ,4.25,3.42,7.63,7.68,4.26,3.47,7.71,4.22,3.43, ,1.56,3.46,2.32, ,4.21,5.16, , ,6.29,2.3, ,7.81,1.56, ,6.28,5.19,9.45,2.31, , , ,5.18,5.19,7.77,6.37, , ,2.29,2.82,5.21, ,2.83,9.39,5.17, 
4.6, ,3.1,2.08, ,2.09,8.48, ,2.07,3.1, ,3.09,5.69, ,3.8,2.56, ,6.96, ,3.15,1.71,3.81,6.93, ,2.53,3.11, ,4.64, ,3.76, ,2.08,5.71,4.63,4.63,3.8, , ,0.94,3.08,5.66,4.62,2.55,2.59, , ,5.67,3.76,4.68,6.92,3.75,4.63,2.54,5.59, ,4.68,3.08,8.39,6.91,4.69,3.12,8.48,4.64,3.09, ,1.4,3.81,2.09, ,3.79,4.64, , ,6.92,2.53, ,8.59,1.72, ,6.91,4.67,8.5,2.08, , , ,5.7,4.67,8.55,7.01, , ,2.52,2.54,4.69, ,3.11,8.45,5.69, 
5.06, ,3.41,1.87, ,1.88,9.33, ,2.28,3.41, ,3.4,5.12, ,3.42,2.82, ,7.66, ,3.47,1.54,3.43,7.62, ,2.78,3.42, ,5.1, ,4.14, ,2.29,6.28,5.09,4.17,3.42, , , ,3.39,6.23,5.08,2.8,2.85, , ,6.24,4.14,5.15,7.61,4.13,5.09,2.79,6.15, ,4.21,3.39,7.55,6.22,4.22,3.43,9.33,4.18,3.4, ,1.26,4.19,2.3, ,3.41,5.1, , ,7.61,2.28, ,7.73,1.89, ,7.6,4.2,9.35,2.29, , , ,5.13,5.14,7.69,7.71, , ,2.27,2.79,4.22, ,3.42,7.6,5.12, 
5.57, ,3.07,1.68, ,2.07,8.4, ,2.05,3.07, ,3.06,4.61, ,3.08,2.54, ,6.89, ,3.82,1.39,3.77,6.86, ,2.5,3.76, ,4.59, ,4.55, ,2.52,6.91,5.6,3.75,3.08, , , ,3.05,5.61,5.59,3.08,3.14, , ,6.86,4.55,5.67,8.37,4.54,5.6,3.07,5.53, ,4.63,3.05,8.31,6.84,4.64,3.09,8.4,4.6,3.74, ,1.13,4.61,2.53, ,3.75,4.59, , ,8.37,2.51, ,6.96,2.08, ,8.36,4.62,8.41,2.06, , , ,5.64,5.65,8.46,6.94, , ,2.5,2.51,3.8, ,3.76,8.36,5.63, 
5.01, ,2.76,1.85, ,1.86,9.24, ,1.84,3.38, ,2.75,4.15, ,2.77,2.79, ,6.2, ,3.44,1.53,4.15,6.17, ,2.75,3.38, ,5.05, ,5.01, ,2.27,6.22,6.16,3.37,3.39, , , ,3.36,6.17,6.15,2.77,2.83, , ,6.17,5.01,5.1,7.53,4.99,5.04,3.38,6.08, ,5.09,3.36,9.14,7.52,5.1,3.4,9.24,4.14,4.11, ,1.02,5.07,2.28, ,4.13,5.05, , ,7.53,2.76, ,6.26,2.29, ,9.2,4.16,9.25,2.27, , , ,6.2,6.22,9.31,7.63, , ,2.75,2.26,4.18, ,4.14,9.2,6.19, 
4.51, ,2.48,1.66, ,2.05,8.32, ,2.02,3.72, ,3.03,3.73, ,3.05,3.07, ,6.82, ,3.1,1.38,3.73,5.55, ,3.03,3.72, ,4.54, ,4.51, ,2.5,5.6,6.78,3.71,3.05, , , ,3.02,5.55,6.77,3.05,3.11, , ,6.79,5.51,5.61,6.78,5.49,5.54,3.04,5.47, ,5.6,3.7,8.23,8.27,5.61,3.06,8.32,3.73,4.52, ,0.92,4.56,2.05, ,4.54,4.54, , ,8.28,3.04, ,5.63,2.06, ,10.12,3.74,10.18,2.5, , , ,6.82,6.84,10.24,8.39, , ,2.47,2.03,3.76, ,4.55,8.28,5.57, 
4.96, ,2.23,1.49, ,2.26,7.49, ,2.22,4.09, ,3.33,3.36, ,3.36,3.38, ,7.5, ,2.79,1.24,3.36,6.11, ,2.73,3.35, ,4.09, ,4.96, ,2.75,5.04,7.46,4.08,3.36, , , ,2.72,6.11,6.09,3.35,3.42, , ,7.47,4.96,6.17,7.46,6.04,4.99,2.74,6.02, ,6.16,3.33,9.05,9.1,5.05,2.75,9.15,4.1,4.97, , ,5.02,2.26, ,4.99,4.09, , ,9.11,3.34, ,5.07,2.27, , ,4.11, ,2.25, , , ,7.5,6.16, ,9.23, , ,2.72,2.23,4.14, ,4.09,9.11,6.13, 
4.46, ,2.45,1.34, ,2.49,8.24, ,2.44,4.5, ,3.66,3.02, ,3.7,3.04, ,8.25, ,3.07,1.12,3.02,6.72, ,2.46,3.69, ,3.68, ,4.46, ,3.03,4.54,6.71,3.67,3.7, , , ,2.99,6.72,5.48,3.01,3.08, , ,8.22,4.46,5.55,8.21,6.64,4.49,3.01,5.42, ,6.78,3.0,8.14,10.01,4.54,3.03,10.07,4.51,4.47, , ,4.52,2.49, ,5.49,4.5, , ,10.02,3.01, ,5.58,2.5, , ,4.52, ,2.48, , , ,8.25,6.78, ,8.31, , ,2.45,2.01,3.73, ,3.68,8.2,5.52, 
4.91, ,2.7,1.47, ,2.74,9.06, ,2.2,4.05, ,4.03,3.32, ,3.33,3.34, ,9.08, ,3.38,1.23,3.32,7.39, ,2.21,3.32, ,3.31, ,4.91, ,2.73,4.09,6.04,4.04,3.33, , , ,3.29,7.39,4.93,3.31,3.39, , ,7.4,4.91,4.99,7.39,5.98,4.04,3.31,4.88, ,7.46,3.3,7.33, ,4.99,2.73, ,4.96,4.02, , ,4.97,2.74, ,4.94,4.95, , , ,2.71, ,6.14,2.25, , ,4.97, ,2.73, , , ,9.08,7.46, ,9.14, , ,2.7,2.21,4.1, ,4.05,7.38,6.07, 
5.4, ,2.97,1.62, ,3.01,9.97, ,2.42,4.46, ,4.43,2.99, ,3.66,3.01, ,8.17, ,3.72,1.35,3.65,8.13, ,2.43,3.65, ,3.64, ,5.4, ,3.0,4.5,5.44,3.64,3.66, , , ,2.96,8.13,4.44,3.64,3.05, , ,6.66,4.42,5.49,8.13,6.58,4.44,3.64,4.39, ,8.21,2.97,8.06, ,5.49,3.0, ,4.46,3.62, , ,5.47,3.01, ,5.43,5.45, , , ,2.44, ,6.75,2.48, , ,4.47, ,2.46, , , ,9.99,8.21, ,10.05, , ,2.97,2.43,4.51, ,3.64,8.12,6.68, 
5.94, ,3.27,1.46, ,3.31,8.97, ,2.18,4.01, ,4.87,3.29, ,4.03,3.31, ,7.35, ,4.09,1.49,4.02,8.94, ,2.19,4.02, ,4.0, ,4.86, ,3.3,4.95,4.9,4.0,4.03, , , ,3.26,7.32,4.88,4.0,2.74, , ,5.99,4.86,6.04,8.94,5.92,4.0,3.28,3.95, ,9.03,3.27,7.25, ,6.04,3.3, ,4.01,3.98, , ,4.92,2.71, ,5.97,6.0, , , ,2.68, ,7.43,2.73, , ,4.92, ,2.71, , , ,8.99,9.03, , , , ,3.27,2.67,4.96, ,3.28,8.93,7.35, 
6.53, ,2.94,1.61, ,2.98,9.87, ,1.96,3.61, ,5.36,3.62, ,4.43,3.64, ,6.61, ,3.68,1.64,3.62,8.05, ,2.41,3.62, ,3.6, ,4.37, ,3.63,5.45,4.41,4.4,3.63, , , ,2.93,8.05,4.39,3.6,3.01, , ,6.59,5.35,5.44,8.05,5.33,4.4,2.95,4.35, ,8.13,3.6,7.98, ,5.44,3.63, ,4.41,4.38, , ,5.41,2.98, ,6.57,5.4, , , ,2.41, ,6.69,3.0, , ,4.43, ,2.98, , , ,8.09,9.93, , , , ,2.94,2.94,5.46, ,3.61,9.82,8.09, 
5.88, ,2.65,1.45, ,3.28,10.86, ,1.76,3.25, ,4.82,3.26, ,4.87,3.28, ,5.95, ,4.05,1.8,3.98,7.24, ,2.17,3.26, ,3.24, ,3.93, ,3.99,6.0,4.85,4.84,3.27, , , ,3.22,7.24,4.83,3.24,3.31, , ,7.25,5.89,5.98,7.24,4.8,4.84,2.65,3.91, ,7.32,3.24,8.78, ,4.9,3.27, ,3.97,4.82, , ,5.95,3.28, ,7.23,4.86, , , ,2.65, ,6.02,2.7, , ,4.87, ,3.28, , , ,8.9,8.94, , , , ,2.65,2.65,4.91, ,3.97,10.8,7.28, 
5.29, ,2.38,1.3, ,3.61, , ,1.58,3.58, ,5.3,2.93, ,4.38,2.95, ,6.55, ,4.46,1.98,4.38,7.96, ,1.95,3.59, ,2.92, ,3.54, ,4.39,6.6,5.34,4.36,3.6, , , ,2.9,6.52,5.31,2.92,3.64, , ,7.98,5.3,5.38,6.52,5.28,5.32,2.38,4.3, ,6.59,3.56,9.66, ,4.41,2.94, ,3.57,5.3, , ,6.55,2.95, ,7.95,4.37, , , ,2.38, ,6.62,2.43, , ,4.38, ,3.61, , , ,9.79,9.83, , , , ,2.38,2.38,5.4, ,3.57, ,6.55, 
4.76, ,2.62,1.17, ,3.25, , ,1.74,3.94, ,5.83,3.22, ,4.82,3.25, ,7.21, ,4.91,2.18,3.94,8.76, ,2.15,3.95, ,2.63, ,3.89, ,3.95,5.94,4.81,3.92,3.96, , , ,2.61,5.87,5.84,3.21,4.0, , ,8.78,4.77,5.92,5.87,5.81,4.79,2.14,3.87, ,5.93,3.2,8.69, ,4.85,2.65, ,3.93,4.77, , ,5.89,3.25, ,8.75,3.93, , , ,2.62, ,5.96,2.67, , ,4.82, ,3.25, , , ,10.77,10.81, , , , ,2.14,2.14,4.86, ,3.21, ,5.89, 
4.28, ,2.36,1.05, ,2.92, , ,1.91,4.33, ,5.25,2.9, ,4.34,2.92, ,7.93, ,5.4,2.4,3.55,9.64, ,1.93,3.55, ,2.37, ,3.5, ,3.55,6.53,5.29,4.31,4.36, , , ,2.87,6.46,6.42,3.53,3.6, , ,9.66,5.25,5.33,6.46,6.39,4.31,1.93,4.26, ,6.52,2.88,7.82, ,4.36,2.38, ,4.32,5.25, , ,5.3,2.92, ,7.87,4.32, , , ,2.36, ,5.36,2.4, , ,5.3, ,3.58, , , , , , , , , ,1.93,2.35,5.35, ,3.53, ,5.3, 
4.71, ,2.12,0.94, ,3.21, , ,1.72,4.76, ,4.72,3.19, ,4.77,3.21, ,8.72, ,5.94,2.64,3.19,8.68, ,2.12,3.91, ,2.61, ,3.85, ,3.91,7.18,5.82,3.88,4.8, , , ,2.58,7.11,5.78,3.18,3.96, , ,8.69,4.72,5.86,5.81,7.03,4.74,1.74,3.83, ,7.17,3.17,7.04, ,3.92,2.62, ,4.75,5.78, , ,4.77,2.63, ,7.08,3.89, , , ,2.12, ,5.9,2.64, , ,5.83, ,3.22, , , , , , , , , ,2.12,2.11,4.81, ,3.88, ,4.77, 
5.18, ,2.33, , ,2.89, , ,1.55,5.24, ,4.25,3.51, ,4.29,3.53, ,9.59, ,5.35,2.9,2.87,9.55, ,1.91,3.52, ,2.35, ,3.46, ,4.3,7.9,6.4,3.49,4.32, , , ,2.32,6.4,5.2,3.5,4.36, , ,7.82,5.19,6.45,5.23,6.33,4.27,1.91,4.21, ,6.45,3.49,7.74, ,3.53,2.36, ,4.27,5.2, , ,4.29,2.89, ,7.79,4.28, , , ,2.33, ,5.31,2.38, , ,5.25, ,3.54, , , , , , , , , ,1.91,1.9,4.33, ,4.27, ,4.29, 
5.7, ,2.1, , ,2.6, , ,1.71,4.72, ,4.68,3.86, ,3.86,3.88, ,10.55, ,5.89,2.61,3.16,8.59, ,2.1,3.87, ,2.11, ,3.11, ,3.87,8.69,7.04,3.14,4.75, , , ,2.55,7.04,4.68,3.85,3.92, , ,7.04,4.67,7.1,4.71,6.96,3.84,2.1,3.79, ,5.8,3.14,8.51, ,3.18,2.6, ,4.7,4.68, , ,3.86,2.6, ,7.01,4.71, , , ,2.56, ,4.78,2.14, , ,4.72, ,3.19, , , , , , , , , ,1.72,1.71,3.9, ,4.7, ,4.72, 
