Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30,Trial_31,Trial_32,Trial_33,Trial_34,Trial_35,Trial_36,Trial_37,Trial_38,Trial_39,Trial_40,Trial_41,Trial_42,Trial_43,Trial_44,Trial_45,Trial_46,Trial_47,Trial_48,Trial_49,Trial_50,Trial_51,Trial_52,Trial_53,Trial_54,Trial_55,Trial_56,Trial_57,Trial_58,Trial_59,Trial_60,Trial_61,Trial_62,Trial_63,Trial_64,Trial_65,Trial_66,Trial_67,Trial_68,Trial_69,Trial_70,Trial_71,Trial_72,Trial_73,Trial_74,Trial_75,Trial_76,Trial_77,Trial_78,Trial_79,Trial_80,Trial_81,Trial_82,Trial_83,Trial_84,Trial_85,Trial_86,Trial_87,Trial_88,Trial_89,Trial_90,Trial_91,Trial_92,Trial_93,Trial_94,Trial_95,Trial_96,Trial_97,Trial_98,Trial_99,Trial_100
 , ,5.66,6.95,8.48, ,3.1,10.37,6.96, , ,4.64, , , , , , ,6.92, , , , ,3.76,6.92, , , ,5.69, ,5.68,5.7, , ,4.62, , , ,5.67, , , , , , , , ,4.64,0.93,4.65,3.14,8.56,3.1, ,2.54,6.93,2.55,3.79,6.92,3.77,8.48, , , , , ,4.65,1.69, ,10.36, ,6.9,8.46, ,10.35,8.48,4.64, ,5.66,5.65,5.67, , ,8.46, , ,5.67, , ,5.7, , ,5.68,5.65, , , , , , 
 , ,6.23,7.65,7.63, ,3.41, ,7.66, , ,4.18, , , , , , ,7.61, , , , ,4.14,7.61, , , ,6.26, ,6.25,6.27, , ,5.08, , , ,6.24, , , , , , , , ,5.1, ,5.12,3.45,9.42,2.79, ,2.29,7.62,2.81,4.17,6.23,3.39,9.33, , , , , ,5.12,1.86, , , ,7.59,9.31, , ,7.63,5.1, ,6.23,5.08,5.1, , ,7.61, , ,6.24, , ,6.27, , ,6.25,6.22, , , , , , 
 , ,6.85,6.88,8.39, ,3.75, ,8.43, , ,3.76, , , , , , ,8.37, , , , ,4.55,6.85, , , ,6.89, ,5.62,6.9, , ,4.57, , , ,5.62, , , , , , , , ,5.61, ,5.63,3.8,8.48,3.07, ,2.06,8.38,3.09,3.75,5.61,3.05,8.4, , , , , ,5.63,2.05, , , ,8.35,10.24, , ,6.87,4.59, ,5.61,4.57,4.59, , ,6.85, , ,6.86, , ,6.9, , ,5.62,5.6, , , , , , 
 , ,6.16,7.57,9.23, ,3.37, ,7.59, , ,4.14, , , , , , ,7.53, , , , ,4.09,7.54, , , ,7.58, ,5.06,6.21, , ,4.11, , , ,5.06, , , , , , , , ,5.05, ,6.19,4.18,9.33,3.38, ,2.27,7.54,2.78,4.13,5.05,3.36,7.56, , , , , ,5.07,1.84, , , ,9.19, , , ,6.18,4.13, ,6.17,4.11,4.13, , ,7.54, , ,7.55, , ,6.21, , ,6.18,6.16, , , , , , 
 , ,6.78,6.81,8.31, ,3.03, ,8.35, , ,4.55, , , , , , ,6.78, , , , ,3.68,6.79, , , ,8.34, ,4.55,5.59, , ,4.52, , , ,4.55, , , , , , , , ,5.56, ,5.57,4.6,8.4,3.04, ,2.5,8.29,3.06,4.54,5.56,3.02,8.32, , , , , ,5.58,1.66, , , ,10.11, , , ,6.8,3.72, ,6.79,4.52,3.72, , ,8.29, , ,8.31, , ,6.83, , ,5.56,6.78, , , , , , 
 , ,7.46,6.13,9.14, ,3.33, ,9.19, , ,5.01, , , , , , ,7.46, , , , ,4.05,6.11, , , ,7.51, ,5.01,5.03, , ,4.07, , , ,5.01, , , , , , , , ,6.12, ,6.13,4.14,9.24,2.74, ,2.25,9.12,2.75,4.99,6.12,2.72,9.15, , , , , ,6.14,1.83, , , , , , , ,7.48,4.09, ,7.47,4.97,4.09, , ,7.46, , ,7.48, , ,7.51, , ,6.12,7.46, , , , , , 
 , ,8.21,5.52,10.05, ,3.0, ,10.11, , ,5.51, , , , , , ,6.71, , , , ,3.64,5.5, , , ,8.26, ,4.51,5.53, , ,4.48, , , ,5.51, , , , , , , , ,5.51, ,5.52,3.73,10.16,3.01, ,2.02,8.21,2.47,5.49,5.51,2.99,10.07, , , , , ,5.53,1.65, , , , , , , ,6.73,4.5, ,8.22,5.47,4.5, , ,8.21, , ,6.73, , ,6.76, , ,6.73,6.71, , , , , , 
 , ,7.39,4.97, , ,3.3, , , , ,4.96, , , , , , ,6.04, , , , ,4.0,6.05, , , ,9.09, ,4.06,6.08, , ,4.93, , , ,6.06, , , , , , , , ,6.06, ,6.07,3.36, ,2.71, ,2.22,9.03,2.22,6.04,4.96,3.29, , , , , , ,6.08,1.48, , , , , , , ,7.4,4.05, ,9.04,4.92,4.95, , ,7.39, , ,6.06, , ,6.08, , ,7.4,6.04, , , , , , 
 , ,6.65,4.47, , ,3.63, , , , ,5.46, , , , , , ,6.64, , , , ,4.4,6.66, , , ,8.18, ,4.47,5.47, , ,4.44, , , ,6.67, , , , , , , , ,5.45, ,6.68,3.02, ,2.98, ,2.0,9.93,2.0,6.64,5.46,2.96, , , , , , ,6.69,1.33, , , , , , , ,8.14,3.64, ,8.14,5.41,5.45, , ,6.65, , ,6.67, , ,5.47, , ,8.14,6.64, , , , , , 
 , ,7.32,4.02, , ,3.27, , , , ,6.01, , , , , , ,7.3, , , , ,3.96,7.33, , , ,9.0, ,4.92,4.92, , ,4.88, , , ,7.34, , , , , , , , ,4.9, ,7.35,2.72, ,3.28, ,2.2,10.92,2.2,5.98,4.91,3.26, , , , , , ,6.02,1.46, , , , , , , ,8.95,3.28, ,7.33,4.87,6.0, , ,7.32, , ,6.0, , ,6.02, , ,7.33,7.3, , , , , , 
 , ,8.05,4.42, , ,2.94, , , , ,5.41, , , , , , ,6.57, , , , ,3.56,6.6, , , ,9.9, ,4.43,5.41, , ,4.39, , , ,6.61, , , , , , , , ,5.39, ,6.61,2.99, ,2.95, ,1.98, ,2.42,5.38,5.4,2.93, , , , , , ,5.42,1.31, , , , , , , ,9.85,3.61, ,8.06,4.38,5.4, , ,6.59, , ,6.6, , ,6.62, , ,8.06,8.03, , , , , , 
 , ,7.24,4.86, , ,2.65, , , , ,4.87, , , , , , ,7.23, , , , ,3.92,5.94, , , ,8.91, ,4.87,4.87, , ,4.83, , , ,7.27, , , , , , , , ,5.93, ,7.27,3.29, ,2.65, ,2.18, ,2.18,5.92,5.94,3.22, , , , , , ,4.88,1.44, , , , , , , ,10.84,3.97, ,7.25,4.82,5.94, , ,5.93, , ,7.26, , ,7.28, , ,7.25,8.83, , , , , , 
 , ,7.96,5.35, , ,2.92, , , , ,5.36, , , , , , ,7.95, , , , ,3.53,6.53, , , ,8.02, ,5.36,5.36, , ,4.35, , , ,6.54, , , , , , , , ,6.52, ,6.54,3.62, ,2.38, ,1.96, ,1.96,5.33,6.53,3.54, , , , , , ,5.37,1.3, , , , , , , , ,3.57, ,7.98,5.3,5.35, , ,6.52, , ,7.99, , ,8.01, , ,6.52,7.95, , , , , , 
 , ,8.76,4.81, , ,2.63, , , , ,4.82, , , , , , ,7.15, , , , ,3.88,5.88, , , ,7.22, ,4.82,5.9, , ,4.79, , , ,7.19, , , , , , , , ,7.17, ,5.89,3.98, ,2.14, ,1.76, ,1.76,5.86,5.88,3.89, , , , , , ,4.83,1.43, , , , , , , , ,3.21, ,8.78,5.83,4.81, , ,5.87, , ,8.79, , ,8.81, , ,5.87,7.15, , , , , , 
 , ,7.88,5.29, , ,2.89, , , , ,5.3, , , , , , ,7.87, , , , ,3.49,6.47, , , ,6.5, ,5.3,6.49, , ,4.31, , , ,7.91, , , , , , , , ,6.45, ,6.48,3.58, ,2.35, ,1.58, ,1.58,5.27,6.47,3.5, , , , , , ,4.35,1.57, , , , , , , , ,3.53, ,9.66,5.25,4.33, , ,6.46, , ,9.67, , ,7.93, , ,6.46,7.87, , , , , , 
 , ,8.67,4.76, , ,2.6, , , , ,5.83, , , , , , ,8.66, , , , ,3.84,5.82, , , ,7.15, ,5.83,7.14, , ,3.88, , , ,7.12, , , , , , , , ,5.8, ,7.13,3.94, ,2.11, ,1.74, ,1.74,5.8,7.12,3.15, , , , , , ,3.91,1.73, , , , , , , , ,3.88, ,10.63,5.78,4.76, , ,7.11, , ,8.7, , ,7.14, , ,7.11,7.08, , , , , , 
 , ,9.54,4.28, , ,2.34, , , , ,6.41, , , , , , ,7.79, , , , ,3.46,5.24, , , ,6.43, ,5.25,6.43, , ,3.49, , , ,6.41, , , , , , , , ,6.38, ,7.84,3.55, ,2.32, ,1.91, ,1.57,5.22,6.41,2.83, , , , , , ,4.3,1.9, , , , , , , , ,3.49, , ,5.2,5.24, , ,7.82, , ,9.57, , ,6.43, , ,7.82,7.79, , , , , , 
 , ,10.49,4.71, , ,2.57, , , , ,5.77, , , , , , ,8.57, , , , ,3.81,4.72, , , ,5.79, ,5.78,7.07, , ,3.84, , , ,5.77, , , , , , , , ,7.02, ,7.06,3.19, ,2.09, ,2.1, ,1.41,5.74,7.05,2.55, , , , , , ,3.87,1.71, , , , , , , , ,3.84, , ,5.72,4.72, , ,7.04, , ,10.53, , ,7.07, , ,8.6,7.01, , , , , , 
 , , ,5.18, , ,2.83, , , , ,5.19, , , , , , ,9.43, , , , ,4.19,5.19, , , ,5.21, ,6.36,6.36, , ,3.46, , , ,6.35, , , , , , , , ,6.32, ,7.77,3.51, ,1.88, ,1.89, ,1.55,6.31,7.76,2.81, , , , , , ,4.26,1.88, , , , , , , , ,4.22, , ,5.15,4.25, , ,7.74, , , , , ,6.36, , ,9.46,6.31, , , , , , 
 , , ,5.7, , ,3.11, , , , ,4.67, , , , , , ,10.37, , , , ,4.61,5.71, , , ,5.73, ,7.0,5.72, , ,3.11, , , ,5.71, , , , , , , , ,5.69, ,6.99,3.16, ,2.07, ,2.08, ,1.39,5.68,6.98,3.09, , , , , , ,3.83,1.69, , , , , , , , ,4.64, , ,5.67,4.68, , ,6.97, , , , , ,7.0, , ,10.41,5.68, , , , , , 
 , , ,6.27, , ,3.42, , , , ,4.2, , , , , , , , , , , ,5.07,6.28, , , ,5.16, ,6.3,6.29, , ,3.42, , , ,6.28, , , , , , , , ,5.12, ,6.29,2.84, ,2.28, ,1.87, ,1.53,6.25,7.68,3.4, , , , , , ,3.45,1.86, , , , , , , , ,4.18, , ,6.24,5.15, , ,7.67, , , , , ,7.7, , , ,6.25, , , , , , 
 , , ,5.64, , ,3.08, , , , ,3.78, , , , , , , , , , , ,5.58,5.65, , , ,4.64, ,5.67,6.92, , ,3.08, , , ,6.91, , , , , , , , ,4.61, ,5.66,3.12, ,2.51, ,1.68, ,1.38,6.88,8.45,3.74, , , , , , ,3.1,1.67, , , , , , , , ,3.76, , ,6.86,4.63, , ,8.44, , , , , ,6.93, , , ,6.88, , , , , , 
 , , ,5.08, , ,3.39, , , , ,4.16, , , , , , , , , , , ,6.14,6.22, , , ,5.1, ,6.24,7.61, , ,2.77, , , ,7.6, , , , , , , , ,5.07, ,6.23,2.81, ,2.76, ,1.85, ,1.24,6.19,9.3,3.37, , , , , , ,3.41,1.5, , , , , , , , ,4.14, , ,6.17,5.09, , ,7.6, , , , , ,7.62, , , ,6.19, , , , , , 
 , , ,5.59, , ,3.73, , , , ,4.58, , , , , , , , , , , ,6.75,6.84, , , ,4.59, ,6.86,8.37, , ,3.05, , , ,6.84, , , , , , , , ,5.58, ,6.85,3.09, ,3.04, ,2.04, ,1.36,5.57,10.23,3.03, , , , , , ,3.75,1.35, , , , , , , , ,4.55, , ,6.79,5.6, , ,8.36, , , , , ,8.38, , , ,5.57, , , , , , 
 , , ,5.03, , ,3.36, , , , ,4.12, , , , , , , , , , , ,7.43,6.16, , , ,5.05, ,6.17,7.53, , ,3.36, , , ,6.16, , , , , , , , ,5.02, ,6.16,2.78, ,2.74, ,2.24, ,1.5,6.13, ,3.33, , , , , , ,3.37,1.21, , , , , , , , ,4.09, , ,6.11,6.16, , ,7.52, , , , , ,9.22, , , ,6.13, , , , , , 
 , , ,5.53, , ,3.7, , , , ,3.71, , , , , , , , , , , ,8.17,6.78, , , ,5.56, ,6.79,8.28, , ,3.02, , , ,5.54, , , , , , , , ,4.52, ,6.78,2.5, ,3.01, ,2.46, ,1.35,6.74, ,3.66, , , , , , ,3.03,1.33, , , , , , , , ,3.68, , ,6.72,6.78, , ,6.77, , , , , ,10.14, , , ,6.74, , , , , , 
 , , ,6.08, , ,4.07, , , , ,3.34, , , , , , , , , , , ,8.99,6.1, , , ,5.0, ,6.11,9.11, , ,3.32, , , ,4.99, , , , , , , , ,4.97, ,7.46,2.25, ,3.31, ,2.21, ,1.49,7.41, ,4.03, , , , , , ,3.33,1.46, , , , , , , , ,3.31, , ,7.39,6.1, , ,7.45, , , , , , , , , ,6.07, , , , , , 
 , , ,6.69, , ,4.48, , , , ,3.01, , , , , , , , , , , ,9.89,5.49, , , ,4.5, ,6.72,10.02, , ,3.65, , , ,5.49, , , , , , , , ,5.47, ,8.21,2.48, ,3.64, ,1.99, ,1.64,6.67, ,4.43, , , , , , ,3.0,1.61, , , , , , , , ,2.98, , ,8.13,5.49, , ,8.2, , , , , , , , , ,6.68, , , , , , 
 , , ,7.36, , ,4.03, , , , ,2.71, , , , , , , , , , , ,8.9,4.94, , , ,4.05, ,7.39, , , ,4.02, , , ,6.04, , , , , , , , ,6.02, ,7.39,2.73, ,4.0, ,1.79, ,1.8,6.0, ,4.87, , , , , , ,2.7,1.77, , , , , , , , ,3.28, , ,8.94,4.94, , ,7.38, , , , , , , , , ,6.01, , , , , , 
 , , ,8.1, , ,3.63, , , , ,2.44, , , , , , , , , , , ,9.79,4.45, , , ,4.46, ,6.65, , , ,4.42, , , ,5.44, , , , , , , , ,5.42, ,6.65,2.46, ,4.4, ,1.61, ,1.98,6.6, ,5.36, , , , , , ,2.43,1.95, , , , , , , , ,2.95, , ,9.83,4.45, , ,8.12, , , , , , , , , ,5.41, , , , , , 
 , , ,7.29, , ,3.27, , , , ,2.68, , , , , , , , , , , ,8.81,4.0, , , ,4.91, ,7.32, , , ,4.86, , , ,4.9, , , , , , , , ,5.96, ,7.32,2.71, ,4.84, ,1.45, ,2.18,7.26, ,4.82, , , , , , ,2.67,2.15, , , , , , , , ,3.25, , ,10.81,4.0, , ,8.93, , , , , , , , , ,4.87, , , , , , 
 , , ,8.02, , ,3.6, , , , ,2.41, , , , , , , , , , , ,9.69,3.6, , , ,5.4, ,6.59, , , ,5.35, , , ,4.41, , , , , , , , ,6.56, ,8.05,2.98, ,5.32, ,1.6, ,2.4,7.99, ,5.3, , , , , , ,2.4,2.37, , , , , , , , ,3.58, , , ,4.4, , ,9.82, , , , , , , , , ,4.38, , , , , , 
 , , ,7.22, , ,3.24, , , , ,2.17, , , , , , , , , , , ,8.72,3.96, , , ,5.94, ,5.93, , , ,5.89, , , ,3.97, , , , , , , , ,5.9, ,8.86,2.68, ,5.85, ,1.76, ,2.64,8.79, ,5.83, , , , , , ,2.16,2.13, , , , , , , , ,3.94, , , ,4.84, , ,8.84, , , , , , , , , ,4.82, , , , , , 
 , , ,6.5, , ,3.56, , , , ,2.39, , , , , , , , , , , ,9.59,3.56, , , ,6.53, ,5.34, , , ,5.3, , , ,4.37, , , , , , , , ,6.49, ,7.97,2.95, ,6.44, ,1.94, ,2.38,7.91, ,5.25, , , , , , ,2.38,1.92, , , , , , , , ,4.33, , , ,5.32, , ,7.96, , , , , , , , , ,4.34, , , , , , 
 , , ,5.85, , ,3.92, , , , ,2.63, , , , , , , , , , , ,10.55,3.92, , , ,7.18, ,5.87, , , ,4.77, , , ,4.81, , , , , , , , ,7.14, ,8.77,2.65, ,7.08, ,2.13, ,2.62,8.7, ,4.72, , , , , , ,2.14,1.73, , , , , , , , ,4.76, , , ,4.79, , ,8.76, , , , , , , , , ,4.77, , , , , , 
 , , ,6.44, , ,3.53, , , , ,2.89, , , , , , , , , , , , ,3.53, , , ,6.46, ,6.46, , , ,5.25, , , ,5.29, , , , , , , , ,7.85, ,9.65,2.92, ,6.37, ,2.34, ,2.88,7.83, ,5.19, , , , , , ,1.93,1.9, , , , , , , , ,4.28, , , ,5.27, , ,7.88, , , , , , , , , ,5.25, , , , , , 
 , , ,7.08, , ,3.18, , , , ,3.18, , , , , , , , , , , , ,3.88, , , ,5.81, ,7.11, , , ,5.78, , , ,4.76, , , , , , , , ,8.64, ,8.68,2.63, ,5.73, ,2.57, ,3.17,8.61, ,5.71, , , , , , ,2.12,1.71, , , , , , , , ,3.85, , , ,5.8, , ,8.67, , , , , , , , , ,4.72, , , , , , 
 , , ,6.37, , ,3.5, , , , ,2.86, , , , , , , , , , , , ,4.27, , , ,6.39, ,6.4, , , ,6.36, , , ,4.28, , , , , , , , ,7.78, ,9.55,2.37, ,5.16, ,2.83, ,3.49,9.47, ,6.28, , , , , , ,2.33,1.54, , , , , , , , ,4.24, , , ,6.38, , ,7.8, , , , , , , , , ,5.19, , , , , , 
 , , ,5.73, , ,3.85, , , , ,3.15, , , , , , , , , , , , ,4.7, , , ,5.75, ,5.76, , , ,5.72, , , ,3.85, , , , , , , , ,8.56, ,8.59,2.61, ,4.64, ,3.11, ,3.14,10.42, ,5.65, , , , , , ,2.1,1.39, , , , , , , , ,4.66, , , ,5.74, , ,7.02, , , , , , , , , ,5.71, , , , , , 
 , , ,6.3, , ,4.24, , , , ,2.83, , , , , , , , , , , , ,4.23, , , ,5.17, ,6.34, , , ,6.29, , , ,4.24, , , , , , , , ,7.7, ,9.45,2.35, ,5.1, ,2.8, ,3.45, , ,6.22, , , , , , ,2.31,1.53, , , , , , , , ,5.13, , , ,5.17, , ,7.72, , , , , , , , , ,5.14, , , , , , 
 , , ,6.93, , ,4.66, , , , ,2.55, , , , , , , , , , , , ,4.65, , , ,4.65, ,6.97, , , ,6.92, , , ,4.66, , , , , , , , ,8.47, ,8.5,2.11, ,5.61, ,3.08, ,3.8, , ,5.6, , , , , , ,2.08,1.38, , , , , , , , ,5.64, , , ,5.69, , ,6.95, , , , , , , , , ,4.63, , , , , , 
 , , ,6.24, , ,5.13, , , , ,2.81, , , , , , , , , , , , ,5.12, , , ,4.18, ,7.67, , , ,6.23, , , ,5.13, , , , , , , , ,9.32, ,9.35,2.32, ,5.05, ,3.39, ,3.42, , ,5.04, , , , , , ,1.87,1.24, , , , , , , , ,6.2, , , ,5.12, , ,6.25, , , , , , , , , ,5.09, , , , , , 
 , , ,6.86, , ,4.62, , , , ,3.09, , , , , , , , , , , , ,4.61, , , ,4.6, ,6.9, , , ,6.85, , , ,4.62, , , , , , , , ,10.25, ,10.29,2.55, ,5.56, ,3.73, ,3.08, , ,4.54, , , , , , ,2.06,1.36, , , , , , , , ,5.58, , , ,5.63, , ,5.62, , , , , , , , , ,4.58, , , , , , 
 , , ,6.17, , ,5.08, , , , ,2.78, , , , , , , , , , , , ,5.07, , , ,4.14, ,7.59, , , ,6.16, , , ,5.08, , , , , , , , , , , ,2.29, ,6.12, ,3.36, ,2.77, , ,4.09, , , , , , ,1.85,1.22, , , , , , , , ,5.02, , , ,6.19, , ,6.18, , , , , , , , , ,4.12, , , , , , 
 , , ,5.55, , ,5.59, , , , ,3.06, , , , , , , , , , , , ,4.56, , , ,3.73, ,8.35, , , ,5.54, , , ,5.59, , , , , , , , , , , ,2.52, ,6.73, ,3.02, ,3.05, , ,3.68, , , , , , ,2.04,1.34, , , , , , , , ,5.52, , , ,5.57, , ,5.56, , , , , , , , , ,3.71, , , , , , 
 , , ,4.99, , ,5.03, , , , ,2.75, , , , , , , , , , , , ,4.1, , , ,3.36, ,9.19, , , ,4.99, , , ,6.15, , , , , , , , , , , ,2.27, ,7.4, ,2.72, ,3.36, , ,3.31, , , , , , ,2.24,1.47, , , , , , , , ,6.07, , , ,6.13, , ,5.0, , , , , , , , , ,4.08, , , , , , 
 , , ,5.49, , ,5.53, , , , ,3.03, , , , , , , , , , , , ,3.69, , , ,3.7, ,10.11, , , ,5.49, , , ,5.53, , , , , , , , , , , ,2.04, ,8.14, ,2.45, ,3.7, , ,2.98, , , , , , ,2.02,1.62, , , , , , , , ,6.68, , , ,6.74, , ,5.5, , , , , , , , , ,4.49, , , , , , 
 , , ,4.94, , ,6.08, , , , ,2.73, , , , , , , , , , , , ,4.06, , , ,3.33, , , , , ,6.04, , , ,6.08, , , , , , , , , , , ,1.84, ,8.95, ,2.7, ,4.07, , ,2.68, , , , , , ,2.22,1.78, , , , , , , , ,7.35, , , ,7.41, , ,4.95, , , , , , , , , ,4.04, , , , , , 
 , , ,5.43, , ,5.47, , , , ,3.0, , , , , , , , , , , , ,4.47, , , ,3.0, , , , , ,5.44, , , ,6.69, , , , , , , , , , , ,2.02, ,9.85, ,2.43, ,4.48, , ,2.41, , , , , , ,2.0,1.6, , , , , , , , ,6.61, , , ,6.67, , ,5.45, , , , , , , , , ,3.64, , , , , , 
 , , ,4.89, , ,4.92, , , , ,3.3, , , , , , , , , , , , ,4.02, , , ,3.3, , , , , ,5.98, , , ,6.02, , , , , , , , , , , ,2.22, ,8.86, ,2.67, ,4.03, , ,2.65, , , , , , ,1.8,1.76, , , , , , , , ,5.95, , , ,6.0, , ,4.9, , , , , , , , , ,4.0, , , , , , 
 , , ,4.4, , ,5.41, , , , ,2.97, , , , , , , , , , , , ,3.62, , , ,3.63, , , , , ,5.38, , , ,6.62, , , , , , , , , , , ,2.0, ,9.75, ,2.94, ,4.43, , ,2.38, , , , , , ,1.98,1.94, , , , , , , , ,6.55, , , ,5.4, , ,5.39, , , , , , , , , ,4.4, , , , , , 
 , , ,3.96, , ,4.87, , , , ,3.27, , , , , , , , , , , , ,3.98, , , ,3.27, , , , , ,4.84, , , ,5.96, , , , , , , , , , , ,2.2, ,8.77, ,3.23, ,3.99, , ,2.62, , , , , , ,1.78,2.13, , , , , , , , ,5.89, , , ,4.86, , ,4.85, , , , , , , , , ,4.84, , , , , , 
 , , ,4.36, , ,4.38, , , , ,3.6, , , , , , , , , , , , ,4.38, , , ,2.94, , , , , ,4.36, , , ,5.36, , , , , , , , , , , ,1.98, ,9.65, ,3.55, ,4.39, , ,2.88, , , , , , ,1.6,1.92, , , , , , , , ,6.48, , , ,5.35, , ,5.34, , , , , , , , , ,4.36, , , , , , 
 , , ,4.8, , ,4.82, , , , ,3.96, , , , , , , , , , , , ,3.94, , , ,3.23, , , , , ,3.92, , , ,4.82, , , , , , , , , , , ,2.18, ,10.62, ,3.19, ,4.83, , ,2.59, , , , , , ,1.76,1.73, , , , , , , , ,7.13, , , ,5.89, , ,4.81, , , , , , , , , ,3.92, , , , , , 
 , , ,4.32, , ,4.34, , , , ,3.56, , , , , , , , , , , , ,3.55, , , ,3.55, , , , , ,3.53, , , ,5.3, , , , , , , , , , , ,2.4, , , ,2.87, ,4.35, , ,2.33, , , , , , ,1.58,1.56, , , , , , , , ,6.42, , , ,5.3, , ,5.29, , , , , , , , , ,4.31, , , , , , 
 , , ,4.75, , ,4.77, , , , ,3.92, , , , , , , , , , , , ,3.91, , , ,3.19, , , , , ,3.88, , , ,4.77, , , , , , , , , , , ,2.64, , , ,3.16, ,3.91, , ,2.1, , , , , , ,1.42,1.4, , , , , , , , ,5.78, , , ,5.83, , ,5.82, , , , , , , , , ,3.88, , , , , , 
 , , ,5.23, , ,5.25, , , , ,3.53, , , , , , , , , , , , ,4.3, , , ,3.51, , , , , ,3.49, , , ,4.29, , , , , , , , , , , ,2.9, , , ,3.48, ,4.3, , ,1.89, , , , , , ,1.56,1.54, , , , , , , , ,6.36, , , ,5.25, , ,6.4, , , , , , , , , ,3.49, , , , , , 
 , , ,4.71, , ,5.78, , , , ,3.18, , , , , , , , , , , , ,4.73, , , ,3.86, , , , , ,3.84, , , ,3.86, , , , , , , , , , , ,2.61, , , ,3.83, ,3.87, , ,2.08, , , , , , ,1.72,1.69, , , , , , , , ,5.72, , , ,5.78, , ,7.04, , , , , , , , , ,3.14, , , , , , 
 , , ,5.18, , ,5.2, , , , ,3.5, , , , , , , , , , , , ,4.26, , , ,4.25, , , , , ,3.46, , , ,4.25, , , , , , , , , , , ,2.35, , , ,4.21, ,3.48, , ,1.87, , , , , , ,1.89,1.86, , , , , , , , ,6.29, , , ,5.2, , ,6.34, , , , , , , , , ,3.45, , , , , , 
 , , ,5.7, , ,5.72, , , , ,3.15, , , , , , , , , , , , ,4.69, , , ,4.68, , , , , ,3.81, , , ,4.68, , , , , , , , , , , ,2.59, , , ,4.63, ,3.83, , ,1.68, , , , , , ,2.08,1.67, , , , , , , , ,6.92, , , ,5.72, , ,5.71, , , , , , , , , ,3.11, , , , , , 
 , , ,6.27, , ,5.15, , , , ,3.47, , , , , , , , , , , , ,4.22, , , ,5.15, , , , , ,4.19, , , ,4.21, , , , , , , , , , , ,2.85, , , ,5.09, ,4.21, , ,1.85, , , , , , ,2.29,1.5, , , , , , , , ,6.23, , , ,5.15, , ,5.14, , , , , , , , , ,2.8, , , , , , 
 , , ,5.64, , ,5.67, , , , ,3.12, , , , , , , , , , , , ,3.8, , , ,5.67, , , , , ,4.61, , , ,4.63, , , , , , , , , , , ,3.14, , , ,4.58, ,4.63, , ,1.67, , , , , , ,2.52,1.35, , , , , , , , ,6.85, , , ,5.67, , ,5.65, , , , , , , , , ,3.08, , , , , , 
 , , ,6.2, , ,6.24, , , , ,2.81, , , , , , , , , , , , ,4.18, , , ,6.24, , , , , ,4.15, , , ,5.09, , , , , , , , , , , ,2.83, , , ,4.12, ,4.17, , ,1.84, , , , , , ,2.27,1.49, , , , , , , , ,6.16, , , ,5.1, , ,6.22, , , , , , , , , ,3.39, , , , , , 
 , , ,6.82, , ,5.62, , , , ,3.09, , , , , , , , , , , , ,4.6, , , ,6.86, , , , , ,3.73, , , ,5.6, , , , , , , , , , , ,2.55, , , ,4.53, ,3.75, , ,1.66, , , , , , ,2.5,1.64, , , , , , , , ,6.78, , , ,5.61, , ,6.84, , , , , , , , , ,3.05, , , , , , 
 , , ,6.14, , ,6.18, , , , ,2.78, , , , , , , , , , , , ,5.06, , , ,7.55, , , , , ,4.1, , , ,5.04, , , , , , , , , , , ,2.29, , , ,4.98, ,4.13, , ,1.83, , , , , , ,2.75,1.8, , , , , , , , ,7.46, , , ,6.17, , ,6.16, , , , , , , , , ,3.35, , , , , , 
 , , ,6.75, , ,6.8, , , , ,3.06, , , , , , , , , , , , ,5.57, , , ,6.79, , , , , ,3.69, , , ,4.54, , , , , , , , , , , ,2.06, , , ,4.48, ,3.72, , ,2.01, , , , , , ,2.47,1.98, , , , , , , , ,6.71, , , ,5.55, , ,5.54, , , , , , , , , ,3.68, , , , , , 
 , , ,7.43, , ,7.48, , , , ,2.75, , , , , , , , , , , , ,6.13, , , ,6.11, , , , , ,3.32, , , ,4.09, , , , , , , , , , , ,2.27, , , ,4.93, ,3.35, , ,1.81, , , , , , ,2.22,1.78, , , , , , , , ,7.38, , , ,6.11, , ,6.09, , , , , , , , , ,4.05, , , , , , 
 , , ,6.69, , ,6.73, , , , ,3.03, , , , , , , , , , , , ,5.52, , , ,6.72, , , , , ,3.65, , , ,3.68, , , , , , , , , , , ,2.04, , , ,4.44, ,3.69, , ,1.63, , , , , , ,2.44,1.96, , , , , , , , ,8.12, , , ,5.5, , ,5.48, , , , , , , , , ,3.65, , , , , , 
