Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30,Trial_31,Trial_32,Trial_33,Trial_34,Trial_35,Trial_36,Trial_37,Trial_38,Trial_39,Trial_40,Trial_41,Trial_42,Trial_43,Trial_44,Trial_45,Trial_46,Trial_47,Trial_48,Trial_49,Trial_50,Trial_51,Trial_52,Trial_53,Trial_54,Trial_55,Trial_56,Trial_57,Trial_58,Trial_59,Trial_60,Trial_61,Trial_62,Trial_63,Trial_64,Trial_65,Trial_66,Trial_67,Trial_68,Trial_69,Trial_70,Trial_71,Trial_72,Trial_73,Trial_74,Trial_75,Trial_76,Trial_77,Trial_78,Trial_79,Trial_80,Trial_81,Trial_82,Trial_83,Trial_84,Trial_85,Trial_86,Trial_87,Trial_88,Trial_89,Trial_90,Trial_91,Trial_92,Trial_93,Trial_94,Trial_95,Trial_96,Trial_97,Trial_98,Trial_99,Trial_100
 ,10.44, , ,6.98, , ,3.1, , ,4.68,7.01, , , , , ,1.39, , , , ,1.39, ,2.06, , ,4.66, , , , ,2.08, , ,2.08,4.67, , , ,7.02, , , ,2.05, ,1.4, , , ,2.07,3.1, ,10.49,3.11,1.36, , , ,4.66, , ,4.68, , , ,2.05,3.07, ,0.93, ,10.37, ,2.08, , , , ,4.66,2.07, , ,2.08, , , ,10.45,6.97,4.65, ,6.98, ,4.63, ,2.08,2.09,2.08, , , 
 , , , ,5.58, , ,3.72, , ,5.62,8.41, , , , , ,1.11, , , , ,1.11, ,2.47, , ,5.59, , , , ,1.66, , ,1.66,5.6, , , ,8.42, , , ,1.64, ,1.12, , , ,2.48,3.72, , ,2.49,1.63, , , ,3.73, , ,5.62, , , ,1.64,2.46, , , , , ,2.5, , , , ,3.73,1.66, , ,1.66, , , , ,5.58,5.58, ,5.58, ,5.56, ,1.66,2.51,1.66, , , 
 , , , ,4.46, , ,2.98, , ,4.5,6.73, , , , , ,1.33, , , , ,0.89, ,2.96, , ,6.71, , , , ,1.99, , ,1.33,4.48, , , ,10.1, , , ,1.31, ,0.9, , , ,1.98,2.98, , ,2.99,1.96, , , ,4.48, , ,6.74, , , ,1.31,1.97, , , , , ,2.0, , , , ,2.98,1.99, , ,1.33, , , , ,4.46,4.46, ,6.7, ,6.67, ,1.33,3.01,1.33, , , 
 , , , ,5.35, , ,2.38, , ,5.4,8.08, , , , , ,1.06, , , , , , ,3.55, , ,8.05, , , , ,2.39, , ,1.06,3.58, , , , , , , ,1.57, , , , , ,2.38,2.38, , ,3.59,2.35, , , ,5.38, , ,8.09, , , ,1.57,2.36, , , , , ,2.4, , , , ,2.38,2.39, , ,1.06, , , , ,5.35,3.57, ,5.36, ,5.34, ,1.06,2.41,1.6, , , 
 , , , ,6.42, , ,2.86, , ,4.32,9.7, , , , , ,0.85, , , , , , ,2.84, , ,6.44, , , , ,2.87, , ,1.27,4.3, , , , , , , ,1.26, , , , , ,2.86,2.86, , ,4.31,2.82, , , ,6.46, , ,9.71, , , ,1.88,1.89, , , , , ,1.92, , , , ,2.86,1.91, , ,0.85, , , , ,6.42,4.28, ,6.43, ,4.27, ,1.27,1.93,1.28, , , 
 , , , ,7.7, , ,3.43, , ,5.18,7.76, , , , , , , , , , , , ,3.41, , ,5.15, , , , ,3.44, , ,1.02,3.44, , , , , , , ,1.01, , , , , ,3.43,3.43, , ,5.17,3.38, , , ,7.75, , ,7.77, , , ,2.26,2.27, , , , , ,2.3, , , , ,3.43,2.29, , , , , , , ,7.7,5.14, ,7.72, ,5.12, ,1.52,1.54,1.02, , , 
 , , , ,6.16, , ,4.12, , ,6.22,9.31, , , , , , , , , , , , ,4.09, , ,4.12, , , , ,4.13, , ,1.22,2.75, , , , , , , ,1.21, , , , , ,4.12,2.74, , ,6.2,2.7, , , ,6.2, , ,9.32, , , ,1.81,2.72, , , , , ,2.76, , , , ,4.12,2.75, , , , , , , ,9.24,4.11, ,6.18, ,6.14, ,1.22,1.23,1.22, , , 
 , , , ,7.39, , ,3.3, , ,4.98,11.17, , , , , , , , , , , , ,3.27, , ,3.3, , , , ,4.96, , ,1.46,2.2, , , , , , , ,0.97, , , , , ,4.94,3.29, , ,7.44,3.24, , , ,7.44, , ,11.18, , , ,1.45,3.26, , , , , ,3.31, , , , ,3.3,2.2, , , , , , , ,7.39,4.93, ,7.42, ,7.37, ,1.46,1.48,1.46, , , 
 , , , ,8.87, , ,2.64, , ,3.98, , , , , , , , , , , , , ,3.92, , ,2.64, , , , ,5.95, , ,1.17,2.64, , , , , , , , , , , , , ,3.95,3.95, , ,5.95,3.89, , , ,8.93, , , , , , ,1.16,3.91, , , , , ,2.65, , , , ,3.96,2.64, , , , , , , ,5.91,5.92, ,8.9, ,5.9, ,1.17,1.78,1.75, , , 
 , , , ,10.64, , ,3.17, , ,4.78, , , , , , , , , , , , , ,3.14, , ,3.17, , , , ,7.14, , ,0.94,3.17, , , , , , , , , , , , , ,4.74,4.74, , ,4.76,3.11, , , ,7.14, , , , , , ,1.39,4.69, , , , , ,3.18, , , , ,3.17,3.17, , , , , , , ,7.09,7.1, ,10.68, ,7.08, ,0.94,2.14,1.4, , , 
 , , , , , , ,3.8, , ,5.74, , , , , , , , , , , , , ,3.77, , ,3.8, , , , ,5.71, , , ,2.54, , , , , , , , , , , , , ,5.69,5.69, , ,5.71,3.73, , , ,8.57, , , , , , ,1.67,3.75, , , , , ,3.82, , , , ,2.54,3.8, , , , , , , ,8.51,8.52, , , ,5.66, , ,2.57,1.68, , , 
 , , , , , , ,3.04, , ,6.89, , , , , , , , , , , , , ,3.02, , ,3.04, , , , ,4.57, , , ,3.05, , , , , , , , , , , , , ,4.55,6.83, , ,4.57,4.48, , , ,6.86, , , , , , ,1.34,4.5, , , , , ,3.06, , , , ,2.03,3.04, , , , , , , ,10.21,6.82, , , ,4.53, , ,3.08,2.02, , , 
 , , , , , , ,3.65, , ,5.51, , , , , , , , , , , , , ,3.62, , ,3.65, , , , ,5.48, , , ,2.44, , , , , , , , , , , , , ,3.64,5.46, , ,5.48,5.38, , , ,8.23, , , , , , ,1.07,5.4, , , , , ,3.67, , , , ,2.44,3.65, , , , , , , , ,8.18, , , ,5.44, , ,3.7,2.42, , , 
 , , , , , , ,2.92, , ,6.61, , , , , , , , , , , , , ,4.34, , ,4.38, , , , ,4.38, , , ,2.93, , , , , , , , , , , , , ,2.91,4.37, , ,6.58,6.46, , , ,9.88, , , , , , ,1.28,6.48, , , , , ,2.94, , , , ,2.93,4.38, , , , , , , , ,9.82, , , ,4.35, , ,4.44,2.9, , , 
 , , , , , , ,2.34, , ,5.29, , , , , , , , , , , , , ,3.47, , ,5.26, , , , ,5.26, , , ,2.34, , , , , , , , , , , , , ,2.33,3.5, , ,7.9,7.75, , , ,7.9, , , , , , ,1.02,7.78, , , , , ,3.53, , , , ,3.52,5.26, , , , , , , , ,11.78, , , ,5.22, , ,5.33,3.48, , , 
 , , , , , , ,1.87, , ,6.35, , , , , , , , , , , , , ,4.16, , ,6.31, , , , ,4.21, , , ,1.87, , , , , , , , , , , , , ,2.8,4.2, , ,6.32,9.3, , , ,6.32, , , , , , ,1.22,9.34, , , , , ,4.24, , , , ,2.82,4.21, , , , , , , , , , , , ,4.18, , ,6.4,2.78, , , 
 , , , , , , ,2.24, , ,7.62, , , , , , , , , , , , , ,4.99, , ,7.57, , , , ,5.05, , , ,1.5, , , , , , , , , , , , , ,3.36,3.36, , ,5.06,11.16, , , ,7.58, , , , , , ,1.46,7.47, , , , , ,5.09, , , , ,3.38,3.37, , , , , , , , , , , , ,5.02, , ,5.12,3.34, , , 
 , , , , , , ,1.79, , ,9.14, , , , , , , , , , , , , ,5.99, , ,9.08, , , , ,6.06, , , ,1.8, , , , , , , , , , , , , ,2.69,4.03, , ,6.07, , , , ,9.1, , , , , , ,1.75,8.96, , , , , ,6.11, , , , ,4.06,4.04, , , , , , , , , , , , ,4.02, , ,6.14,2.67, , , 
 , , , , , , ,2.15, , ,10.97, , , , , , , , , , , , , ,7.19, , ,10.9, , , , ,7.27, , , ,1.44, , , , , , , , , , , , , ,2.15,3.22, , ,4.86, , , , ,10.92, , , , , , ,1.4,7.17, , , , , ,4.89, , , , ,3.25,3.23, , , , , , , , , , , , ,3.22, , ,4.91,2.14, , , 
 , , , , , , ,1.72, , , , , , , , , , , , , , , , ,5.75, , , , , , , ,8.72, , , ,1.73, , , , , , , , , , , , , ,1.72,3.86, , ,5.83, , , , , , , , , , , ,1.12,8.6, , , , , ,5.87, , , , ,3.9,2.58, , , , , , , , , , , , ,3.86, , ,3.93,1.71, , , 
 , , , , , , ,2.06, , , , , , , , , , , , , , , , ,6.9, , , , , , , ,10.46, , , ,2.08, , , , , , , , , , , , , ,2.06,4.63, , ,4.66, , , , , , , , , , , ,1.34,10.32, , , , , ,4.7, , , , ,4.68,3.1, , , , , , , , , , , , ,4.63, , ,4.72,2.05, , , 
 , , , , , , ,2.47, , , , , , , , , , , , , , , , ,8.28, , , , , , , , , , , ,2.5, , , , , , , , , , , , , ,2.47,3.7, , ,3.73, , , , , , , , , , , ,1.07, , , , , , ,5.64, , , , ,3.74,3.72, , , , , , , , , , , , ,3.7, , ,3.78,2.46, , , 
 , , , , , , ,2.96, , , , , , , , , , , , , , , , ,6.62, , , , , , , , , , , ,3.0, , , , , , , , , , , , , ,1.98,4.44, , ,2.98, , , , , , , , , , , ,0.86, , , , , , ,6.77, , , , ,4.49,2.98, , , , , , , , , , , , ,4.44, , ,4.54,2.95, , , 
 , , , , , , ,2.37, , , , , , , , , , , , , , , , ,7.94, , , , , , , , , , , ,2.4, , , , , , , , , , , , , ,1.58,3.55, , ,2.38, , , , , , , , , , , , , , , , , , ,8.12, , , , ,3.59,3.58, , , , , , , , , , , , ,5.33, , ,5.45,3.54, , , 
 , , , , , , ,1.9, , , , , , , , , , , , , , , , ,9.53, , , , , , , , , , , ,2.88, , , , , , , , , , , , , ,1.9,4.26, , ,1.9, , , , , , , , , , , , , , , , , , ,6.5, , , , ,2.87,2.86, , , , , , , , , , , , ,6.4, , ,6.54,2.83, , , 
 , , , , , , ,2.28, , , , , , , , , , , , , , , , ,11.44, , , , , , , , , , , ,3.46, , , , , , , , , , , , , ,2.28,3.41, , ,1.52, , , , , , , , , , , , , , , , , , ,7.8, , , , ,2.3,2.29, , , , , , , , , , , , ,5.12, , ,5.23,3.4, , , 
 , , , , , , ,1.82, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.77, , , , , , , , , , , , , ,2.74,2.73, , ,1.22, , , , , , , , , , , , , , , , , , ,6.24, , , , ,2.76,2.75, , , , , , , , , , , , ,6.14, , ,6.28,2.72, , , 
 , , , , , , ,2.18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.22, , , , , , , , , , , , , ,3.29,2.18, , ,0.98, , , , , , , , , , , , , , , , , , ,7.49, , , , ,2.21,3.3, , , , , , , , , , , , ,4.91, , ,7.54,2.18, , , 
 , , , , , , ,1.74, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.66, , , , , , , , , , , , , ,2.63,2.62, , , , , , , , , , , , , , , , , , , , , ,5.99, , , , ,1.77,2.64, , , , , , , , , , , , ,5.89, , ,9.05,1.74, , , 
 , , , , , , ,2.09, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.13, , , , , , , , , , , , , ,3.16,3.14, , , , , , , , , , , , , , , , , , , , , ,7.19, , , , ,2.12,3.17, , , , , , , , , , , , ,7.07, , ,10.86,2.09, , , 
 , , , , , , ,2.51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.56, , , , , , , , , , , , , ,2.53,3.77, , , , , , , , , , , , , , , , , , , , , ,8.63, , , , ,2.54,2.54, , , , , , , , , , , , ,5.66, , , ,2.51, , , 
 , , , , , , ,3.01, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.05, , , , , , , , , , , , , ,3.04,4.52, , , , , , , , , , , , , , , , , , , , , ,10.36, , , , ,3.05,3.05, , , , , , , , , , , , ,6.79, , , ,2.01, , , 
 , , , , , , ,3.61, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.46, , , , , , , , , , , , , ,2.43,5.42, , , , , , , , , , , , , , , , , , , , , , , , , , ,3.66,2.44, , , , , , , , , , , , ,5.43, , , ,2.41, , , 
 , , , , , , ,2.89, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.95, , , , , , , , , , , , , ,2.92,6.5, , , , , , , , , , , , , , , , , , , , , , , , , , ,2.93,2.93, , , , , , , , , , , , ,6.52, , , ,2.89, , , 
 , , , , , , ,2.31, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.54, , , , , , , , , , , , , ,3.5,7.8, , , , , , , , , , , , , , , , , , , , , , , , , , ,2.34,2.34, , , , , , , , , , , , ,5.22, , , ,3.47, , , 
 , , , , , , ,2.77, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.25, , , , , , , , , , , , , ,2.8,9.36, , , , , , , , , , , , , , , , , , , , , , , , , , ,2.81,1.87, , , , , , , , , , , , ,4.18, , , ,2.78, , , 
 , , , , , , ,3.32, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.4, , , , , , , , , , , , , ,3.36,11.23, , , , , , , , , , , , , , , , , , , , , , , , , , ,2.25,2.24, , , , , , , , , , , , ,3.34, , , ,2.22, , , 
 , , , , , , ,3.98, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.72, , , , , , , , , , , , , ,4.03, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.8,1.79, , , , , , , , , , , , ,4.01, , , ,1.78, , , 
 , , , , , , ,3.18, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.26, , , , , , , , , , , , , ,4.84, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.16,2.15, , , , , , , , , , , , ,3.21, , , ,1.42, , , 
 , , , , , , ,3.82, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.91, , , , , , , , , , , , , ,5.81, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.73,2.58, , , , , , , , , , , , ,3.85, , , ,1.14, , , 
 , , , , , , ,4.58, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.13, , , , , , , , , , , , , ,6.97, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.38,3.1, , , , , , , , , , , , ,3.08, , , ,0.91, , , 
 , , , , , , ,5.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.5, , , , , , , , , , , , , ,8.36, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.66,3.72, , , , , , , , , , , , ,2.46, , , , , , , 
 , , , , , , ,4.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.0, , , , , , , , , , , , , ,10.03, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.99,4.46, , , , , , , , , , , , ,2.95, , , , , , , 
 , , , , , , ,3.52, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.39,3.57, , , , , , , , , , , , ,2.36, , , , , , , 
 , , , , , , ,4.22, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.88, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.87,4.28, , , , , , , , , , , , ,2.83, , , , , , , 
 , , , , , , ,3.38, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.3,3.42, , , , , , , , , , , , ,2.26, , , , , , , 
 , , , , , , ,4.06, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.84, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.76,4.1, , , , , , , , , , , , ,1.81, , , , , , , 
 , , , , , , ,4.87, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.31,3.28, , , , , , , , , , , , ,1.45, , , , , , , 
 , , , , , , ,5.84, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.76, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.65,3.94, , , , , , , , , , , , ,1.16, , , , , , , 
 , , , , , , ,7.01, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.12,4.73, , , , , , , , , , , , ,1.39, , , , , , , 
 , , , , , , ,8.41, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.7,3.78, , , , , , , , , , , , ,1.11, , , , , , , 
 , , , , , , ,10.09, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.04,4.54, , , , , , , , , , , , ,0.89, , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.09, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.63,3.63, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.87, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.3,4.36, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.56,5.23, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.87,6.28, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.5,7.54, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.8,6.03, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.44,7.24, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.73,8.69, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.38,10.43, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.66, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.99, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.59, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.27, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.02, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.22, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.98, , , , , , , , , , , , , , , , , , , , , 
